image,id,Color,Palette,DoF,Composition,Type,annotator,annotation_id,created_at,updated_at,lead_time
/data/upload/1/85f5b2dd-photo-1620107124498-f6b4e64a2310.jpg,903,Colorful,Yellow,Shallow (less in focus),Filling the Frame,Flora,1,795,2022-01-15T23:38:13.349925Z,2022-01-15T23:38:13.349974Z,669.137
/data/upload/1/5937e08f-photo-1619962740444-e3eb106c3c82.jpg,902,Colorful,"{""choices"": [""Orange"", ""White""]}",Shallow (less in focus),Centered,Food,1,389,2022-01-10T14:19:13.959954Z,2022-01-10T14:19:13.959977Z,42.092
/data/upload/1/cba977a1-photo-1619893973194-6301765c97f7.jpg,901,Colorful,Black,Shallow (less in focus),Rule of Thirds,Other,1,510,2022-01-12T21:06:10.898786Z,2022-01-12T21:06:10.898812Z,97.092
/data/upload/1/c5596347-photo-1619892487753-72aac66f1856.jpg,900,Colorful,"{""choices"": [""Brown"", ""Green"", ""Pink""]}",Shallow (less in focus),Centered,Flora,1,447,2022-01-11T17:52:57.420918Z,2022-01-11T17:52:57.420942Z,185.031
/data/upload/1/33988d49-photo-1619883758692-7d3b28ab266c.jpg,899,Colorful,Gray,Deep (more in focus),"{""choices"": [""Centered"", ""Leading Lines""]}","{""choices"": [""Portrait"", ""Street""]}",1,1001,2022-01-16T17:40:31.642071Z,2022-01-16T17:40:31.642092Z,39.284
/data/upload/1/21001f2a-photo-1619796172787-79c4b60169cd.jpg,898,Colorful,Green,Shallow (less in focus),Centered,Flora,1,783,2022-01-15T23:19:58.206437Z,2022-01-15T23:19:58.206459Z,24.049
/data/upload/1/6f11663c-photo-1619793997436-e170a9816978.jpg,897,Colorful,"{""choices"": [""Gray"", ""Red"", ""Yellow""]}",Shallow (less in focus),Centered,Landscape,1,983,2022-01-16T17:27:39.746908Z,2022-01-16T17:27:39.746931Z,39.915
/data/upload/1/14e61186-photo-1619779295450-73f0f078c1d4.jpg,896,Colorful,Blue,Shallow (less in focus),Rule of Thirds,Landscape,1,678,2022-01-15T15:09:45.608144Z,2022-01-15T15:09:45.608192Z,46.633
/data/upload/1/9293ca5f-photo-1619688262059-1d6e513aad79.jpg,895,Colorful,"{""choices"": [""Brown"", ""Red"", ""White""]}",Shallow (less in focus),Rule of Thirds,Food,1,805,2022-01-15T23:47:51.533730Z,2022-01-15T23:47:51.533752Z,27.481
/data/upload/1/b16c2408-photo-1619645025312-9826e9faecbe.jpg,894,Colorful,"{""choices"": [""Gray"", ""White""]}",Deep (more in focus),Undefined,Street,1,720,2022-01-15T17:32:21.093319Z,2022-01-15T17:32:21.093341Z,98.032
/data/upload/1/79a3eb80-photo-1619041038935-8ef3d71352d1.jpg,893,Colorful,Black,Shallow (less in focus),"{""choices"": [""Patterns and Textures"", ""Rule of Thirds""]}",Other,1,669,2022-01-15T13:50:50.526836Z,2022-01-15T13:50:50.526859Z,102.697
/data/upload/1/76737cba-photo-1617824426121-e2ade63a1092.jpg,892,Colorful,Green,Shallow (less in focus),Centered,Portrait,1,735,2022-01-15T17:49:58.346811Z,2022-01-15T17:49:58.346835Z,24.014
/data/upload/1/9821aedb-photo-1617706077053-19333190b894.jpg,891,Colorful,"{""choices"": [""Brown"", ""Gray""]}",Shallow (less in focus),Undefined,Other,1,827,2022-01-16T11:53:38.572678Z,2022-01-16T11:53:38.572743Z,30.201
/data/upload/1/c2f90142-photo-1617699902216-2b835f491848.jpg,890,Colorful,"{""choices"": [""Gray"", ""White""]}",Deep (more in focus),Rule of Thirds,Flora,1,472,2022-01-12T13:43:55.739316Z,2022-01-12T13:43:55.739336Z,52.987
/data/upload/1/cec14768-photo-1617559526808-e8e665f83117.jpg,889,Colorful,"{""choices"": [""Blue"", ""White""]}",Shallow (less in focus),Rule of Thirds,Other,1,579,2022-01-13T10:44:12.740854Z,2022-01-13T10:44:12.740915Z,22.045
/data/upload/1/099ffa0d-photo-1617427305429-eefe0c6d7a1c.jpg,888,Colorful,Other,Deep (more in focus),Leading Lines,Street,1,1002,2022-01-16T17:41:03.759940Z,2022-01-16T17:41:03.759964Z,31.275
/data/upload/1/394388fd-photo-1617385657360-43ec6365ad16.jpg,887,Colorful,Blue,Deep (more in focus),Rule of Thirds,Landscape,1,224,2021-12-26T19:36:02.226234Z,2021-12-26T19:36:02.226257Z,93.768
/data/upload/1/4ae11215-photo-1617383104578-14f84e698b3e.jpg,886,Colorful,"{""choices"": [""Gray"", ""Green""]}",Shallow (less in focus),Undefined,Other,1,347,2022-01-10T08:58:23.666692Z,2022-01-10T08:58:23.666714Z,69.893
/data/upload/1/aa2407ad-photo-1616743427988-1e9daef74a03.jpg,885,Colorful,Gray,Shallow (less in focus),Centered,Wildlife,1,731,2022-01-15T17:46:51.366328Z,2022-01-15T17:46:51.366391Z,66.725
/data/upload/1/c120b412-photo-1615721394127-fc647e8b23f0.jpg,884,Colorful,"{""choices"": [""Blue"", ""Green""]}",Shallow (less in focus),Rule of Thirds,Landscape,1,664,2022-01-15T13:41:52.030641Z,2022-01-15T13:41:52.030667Z,120.302
/data/upload/1/fa23c6d1-photo-1615718898880-475ffa1dbc0b.jpg,883,Colorful,Gray,Deep (more in focus),Centered,Street,1,535,2022-01-13T09:12:42.567794Z,2022-01-13T09:12:42.567826Z,57.002
/data/upload/1/ce3b8c2f-photo-1615550074360-87e8e2e9d46e.jpg,882,Colorful,"{""choices"": [""Gray"", ""White""]}",Shallow (less in focus),Centered,Commercial,1,518,2022-01-12T21:18:41.914897Z,2022-01-12T21:18:41.914917Z,44.736
/data/upload/1/af102de4-photo-1615457579322-32ad352790a8.jpg,881,Colorful,Gray,Deep (more in focus),Rule of Thirds,Landscape,1,428,2022-01-10T21:28:01.105435Z,2022-01-10T21:28:01.105456Z,205.814
/data/upload/1/40863903-photo-1615440711198-61fbe1448e2b.jpg,880,Colorful,Brown,Deep (more in focus),Filling the Frame,Other,1,458,2022-01-11T18:04:14.662752Z,2022-01-11T18:04:14.662776Z,41.667
/data/upload/1/ffbc03f2-photo-1615429845757-c3f8f69daddf.jpg,879,Colorful,Green,Shallow (less in focus),Centered,Wildlife,1,281,2022-01-02T14:44:56.011372Z,2022-01-02T14:44:56.011397Z,26.142
/data/upload/1/2131df41-photo-1615346132092-8aa3b62640e7.jpg,878,Colorful,"{""choices"": [""Brown"", ""Green""]}",Shallow (less in focus),Centered,Wildlife,1,947,2022-01-16T17:02:22.371264Z,2022-01-16T17:02:22.371302Z,18.709
/data/upload/1/87f29568-photo-1615206680698-ce9f6211fa8a.jpg,877,Colorful,"{""choices"": [""Brown"", ""Gray"", ""White""]}",Shallow (less in focus),Undefined,Architectural,1,882,2022-01-16T15:32:26.674437Z,2022-01-16T15:32:26.674462Z,224.506
/data/upload/1/a7421bd4-photo-1615181106279-edc7907c1205.jpg,876,Colorful,"{""choices"": [""Gray"", ""Yellow""]}",Shallow (less in focus),Rule of Thirds,"{""choices"": [""Documentary"", ""Portrait"", ""Street""]}",1,760,2022-01-15T18:26:34.937403Z,2022-01-15T18:26:34.937425Z,35.451
/data/upload/1/64e69151-photo-1614795034232-404dc68437ae.jpg,875,Colorful,"{""choices"": [""Brown"", ""Yellow""]}",Shallow (less in focus),Centered,Portrait,1,575,2022-01-13T10:34:28.902991Z,2022-01-13T10:34:28.903017Z,22.096
/data/upload/1/f98800c4-photo-1614768065375-6f3951026c03.jpg,874,Colorful,"{""choices"": [""Green"", ""White""]}",Deep (more in focus),Undefined,Other,1,317,2022-01-03T09:14:57.065755Z,2022-01-03T09:14:57.065775Z,39.506
/data/upload/1/72a5241c-photo-1614713890347-7de62fbdeec1.jpg,873,Colorful,Brown,Shallow (less in focus),Centered,Food,1,502,2022-01-12T20:56:03.316343Z,2022-01-12T20:56:03.316366Z,130.103
/data/upload/1/97095fd5-photo-1614696760972-0349a31972a0.jpg,872,Black and White,Black,Deep (more in focus),"{""choices"": [""Centered"", ""Symmetrical""]}",Commercial,1,401,2022-01-10T14:33:57.599076Z,2022-01-10T14:33:57.599098Z,54.262
/data/upload/1/92bd0d86-photo-1614694870694-3c93092522f0.jpg,871,Colorful,Blue,Deep (more in focus),"{""choices"": [""Centered"", ""Leading Lines"", ""Minimal""]}",Other,1,779,2022-01-15T18:58:35.056995Z,2022-01-15T18:58:35.057018Z,24.974
/data/upload/1/c25698f2-photo-1614577385178-97474ea62570.jpg,870,Colorful,"{""choices"": [""Blue"", ""Orange"", ""White""]}",Shallow (less in focus),Patterns and Textures,"{""choices"": [""Aerial"", ""Landscape""]}",1,766,2022-01-15T18:37:14.441812Z,2022-01-15T18:37:14.441832Z,115.492
/data/upload/1/cb3f1727-photo-1614517298253-0baed10de0ba.jpg,869,Colorful,White,Shallow (less in focus),Centered,Other,1,247,2021-12-27T20:14:53.077799Z,2021-12-27T20:14:53.077822Z,56.984
/data/upload/1/e3942832-photo-1614509475221-a45f5bccf3e0.jpg,868,Colorful,"{""choices"": [""Brown"", ""Gray""]}",Shallow (less in focus),Centered,Pet,1,899,2022-01-16T16:03:59.386085Z,2022-01-16T16:03:59.386134Z,16.819
/data/upload/1/d4655228-photo-1614441100222-b7ab2be86e89.jpg,867,Colorful,"{""choices"": [""Gray"", ""White""]}",Deep (more in focus),Centered,Other,1,413,2022-01-10T15:09:18.755998Z,2022-01-10T15:09:18.756020Z,1522.862
/data/upload/1/5baa1798-photo-1614421503213-ca4e56f407ed.jpg,866,Colorful,"{""choices"": [""Black"", ""Green"", ""Pink"", ""Yellow""]}",Deep (more in focus),Centered,Other,1,494,2022-01-12T19:58:31.959574Z,2022-01-12T19:58:31.959598Z,65.269
/data/upload/1/d462fc43-photo-1614354804445-d043e12f2b9c.jpg,865,Colorful,"{""choices"": [""Blue"", ""Orange""]}",Deep (more in focus),Diagonals and Triangles,Architectural,1,929,2022-01-16T16:50:57.081698Z,2022-01-16T16:50:57.081721Z,31.408
/data/upload/1/6b3eb563-photo-1614314007212-0257d6e2f7d8.jpg,864,Colorful,"{""choices"": [""Black"", ""Orange""]}",Shallow (less in focus),"{""choices"": [""Centered"", ""Symmetrical""]}",Astro,1,270,2022-01-02T14:33:41.780463Z,2022-01-02T14:33:41.780484Z,100.142
/data/upload/1/ea922076-photo-1614300170916-d4ccea01d62f.jpg,863,Colorful,Other,Shallow (less in focus),Rule of Thirds,Street,1,617,2022-01-13T12:15:34.614261Z,2022-01-13T12:15:34.614285Z,98.582
/data/upload/1/e03b06f0-photo-1614214090306-837e716a213d.jpg,862,Colorful,"{""choices"": [""Gray"", ""Orange""]}",Shallow (less in focus),Centered,Street,1,537,2022-01-13T09:13:50.496694Z,2022-01-13T09:13:50.496728Z,34.347
/data/upload/1/495cff3f-photo-1614197769724-52cc10879a46.jpg,861,Colorful,"{""choices"": [""Brown"", ""Red""]}",Deep (more in focus),"{""choices"": [""Centered"", ""Patterns and Textures"", ""Symmetrical""]}","{""choices"": [""Architectural"", ""Other""]}",1,666,2022-01-15T13:48:10.305212Z,2022-01-15T13:48:10.305235Z,336.889
/data/upload/1/187aee74-photo-1614159500045-91933a304b00.jpg,860,Colorful,"{""choices"": [""Black"", ""Violet""]}",Shallow (less in focus),Rule of Thirds,Commercial,1,560,2022-01-13T10:13:45.218527Z,2022-01-13T10:13:45.218552Z,47.255
/data/upload/1/3d13e839-photo-1614113313466-7b4f35ac62da.jpg,859,Colorful,"{""choices"": [""Brown"", ""Green"", ""White"", ""Yellow""]}",Deep (more in focus),Centered,Food,1,590,2022-01-13T11:11:00.619350Z,2022-01-13T11:11:00.619371Z,52.697
/data/upload/1/554fdff0-photo-1614090049954-58291ccd5a57.jpg,858,Colorful,Green,Shallow (less in focus),Filling the Frame,Flora,1,845,2022-01-16T12:14:41.566369Z,2022-01-16T12:14:41.566435Z,17.24
/data/upload/1/5842ab44-photo-1614088466146-5212f103249c.jpg,857,Colorful,"{""choices"": [""Blue"", ""Green"", ""White""]}",Shallow (less in focus),Undefined,Landscape,1,346,2022-01-10T08:57:12.938557Z,2022-01-10T08:57:12.938581Z,154.257
/data/upload/1/b1aeff8b-photo-1614062083335-5946782fcd68.jpg,856,Colorful,"{""choices"": [""Gray"", ""White""]}",Shallow (less in focus),Centered,"{""choices"": [""Portrait"", ""Street""]}",1,923,2022-01-16T16:38:34.986181Z,2022-01-16T16:38:34.986204Z,27.278
/data/upload/1/bcf806ac-photo-1613963248008-7e41b25ec53b.jpg,855,Colorful,"{""choices"": [""Black"", ""Yellow""]}",Shallow (less in focus),"{""choices"": [""Leading Lines"", ""Rule of Thirds""]}","{""choices"": [""Night"", ""Portrait""]}",1,944,2022-01-16T17:01:05.259132Z,2022-01-16T17:01:05.259156Z,35.558
/data/upload/1/88345949-photo-1613944475300-b129760ff7f8.jpg,854,Colorful,"{""choices"": [""Gray"", ""Yellow""]}",Deep (more in focus),Filling the Frame,Street,1,830,2022-01-16T11:57:56.941597Z,2022-01-16T11:57:56.941621Z,32.663
/data/upload/1/23a07a3a-photo-1613935352040-74a5e90199dd.jpg,853,Colorful,"{""choices"": [""Brown"", ""Green""]}",Deep (more in focus),Rule of Thirds,Landscape,1,715,2022-01-15T17:22:21.115673Z,2022-01-15T17:22:21.115737Z,121.191
/data/upload/1/19aba37a-photo-1613930007761-6b83364a95bb.jpg,852,Colorful,Pink,Shallow (less in focus),Filling the Frame,Flora,1,490,2022-01-12T19:38:14.409317Z,2022-01-12T19:38:14.409364Z,32.056
/data/upload/1/28e08fe3-photo-1613882631072-84d43c56c194.jpg,851,Colorful,Brown,Shallow (less in focus),Centered,Other,1,392,2022-01-10T14:20:34.838561Z,2022-01-10T14:20:34.838581Z,29.03
/data/upload/1/5e570192-photo-1613857267470-878171bc1426.jpg,850,Colorful,Blue,Shallow (less in focus),Rule of Thirds,Landscape,1,296,2022-01-02T15:41:37.535186Z,2022-01-02T15:41:37.535206Z,24.661
/data/upload/1/811eca28-photo-1613761464110-561cc188e9ff.jpg,849,Colorful,"{""choices"": [""Blue"", ""Brown"", ""Orange"", ""Yellow""]}",Shallow (less in focus),Centered,Landscape,1,877,2022-01-16T15:19:35.114223Z,2022-01-16T15:19:35.114287Z,80.582
/data/upload/1/b261b008-photo-1613746105990-28b05fea45f4.jpg,848,Colorful,"{""choices"": [""Black"", ""White""]}",Deep (more in focus),Undefined,Sports,1,523,2022-01-13T08:59:37.596694Z,2022-01-13T08:59:37.596715Z,48.588
/data/upload/1/7da6f732-photo-1613705034850-63d765d97f62.jpg,847,Colorful,"{""choices"": [""Red"", ""White""]}",Deep (more in focus),Undefined,Event,1,1005,2022-01-16T17:44:22.312439Z,2022-01-16T17:44:22.312460Z,27.646
/data/upload/1/84df3b0b-photo-1613657089223-5863ca3675bd.jpg,846,Colorful,Red,Shallow (less in focus),"{""choices"": [""Centered"", ""Filling the Frame""]}","{""choices"": [""Flora"", ""Macro""]}",1,297,2022-01-02T15:42:35.851013Z,2022-01-02T15:42:35.851036Z,57.425
/data/upload/1/57516e43-photo-1613604434851-8aa397e8b850.jpg,845,Colorful,"{""choices"": [""Blue"", ""White""]}",Shallow (less in focus),Filling the Frame,Other,1,807,2022-01-15T23:48:43.789828Z,2022-01-15T23:48:43.789853Z,28.775
/data/upload/1/e20e7a59-photo-1613601763039-d7cc87190baa.jpg,844,Colorful,"{""choices"": [""Green"", ""White""]}",Shallow (less in focus),Undefined,Landscape,1,330,2022-01-03T10:53:08.464199Z,2022-01-03T10:53:08.464223Z,865.759
/data/upload/1/596eba02-photo-1613590928168-8866b25a1d3f.jpg,843,Colorful,"{""choices"": [""Black"", ""Orange""]}",Shallow (less in focus),Rule of Thirds,Landscape,1,730,2022-01-15T17:45:43.897407Z,2022-01-15T17:45:43.897428Z,35.235
/data/upload/1/4b81776d-photo-1613569841097-d2f08aca909a.jpg,842,Colorful,White,Deep (more in focus),Centered,"{""choices"": [""Architectural"", ""Landscape""]}",1,613,2022-01-13T12:12:30.352992Z,2022-01-13T12:12:30.353016Z,112.171
/data/upload/1/29acd04d-photo-1613453595982-eba92168c1dd.jpg,841,Colorful,Black,Shallow (less in focus),Rule of Thirds,"{""choices"": [""Night"", ""Portrait""]}",1,655,2022-01-15T13:26:38.847763Z,2022-01-15T13:26:38.847787Z,21.509
/data/upload/1/9f5e6197-photo-1613432188541-b6d1704b4fab.jpg,840,Colorful,Black,Shallow (less in focus),Undefined,"{""choices"": [""Night"", ""Street""]}",1,719,2022-01-15T17:30:42.214412Z,2022-01-15T17:30:42.214436Z,46.175
/data/upload/1/2e6961eb-photo-1613425725331-7b40e559f084.jpg,839,Colorful,"{""choices"": [""Blue"", ""White""]}",Shallow (less in focus),Undefined,Landscape,1,387,2022-01-10T14:13:29.954942Z,2022-01-10T14:13:29.955005Z,39.278
/data/upload/1/5ae69f6c-photo-1613397941971-e98ec97acb92.jpg,838,Colorful,"{""choices"": [""Gray"", ""Human Skin"", ""Yellow""]}",Shallow (less in focus),"{""choices"": [""Centered"", ""Frame within Frame""]}",Portrait,1,972,2022-01-16T17:20:00.370534Z,2022-01-16T17:20:00.370555Z,41.322
/data/upload/1/e617a14e-photo-1613391331099-af7651f69278.jpg,837,Colorful,"{""choices"": [""Brown"", ""Green"", ""White""]}",Shallow (less in focus),Centered,Flora,1,675,2022-01-15T14:17:01.626484Z,2022-01-15T14:17:01.626509Z,34.382
/data/upload/1/10585fec-photo-1613332420690-97442f6953a8.jpg,836,Colorful,"{""choices"": [""Blue"", ""White""]}",Deep (more in focus),Undefined,Landscape,1,649,2022-01-15T13:19:10.413583Z,2022-01-15T13:19:10.413608Z,1655.074
/data/upload/1/244dc804-photo-1613243187069-007061cdc372.jpg,834,Colorful,"{""choices"": [""Black"", ""Blue"", ""Yellow""]}",Shallow (less in focus),Diagonals and Triangles,"{""choices"": [""Aerial"", ""Night""]}",1,324,2022-01-03T10:28:15.718867Z,2022-01-03T10:28:15.718904Z,56.78
/data/upload/1/8d59f418-photo-1613149503777-e4b08b4cc82e.jpg,833,Colorful,"{""choices"": [""Blue"", ""Brown"", ""Gray""]}",Shallow (less in focus),Centered,Pet,1,1019,2022-01-16T17:53:26.839839Z,2022-01-16T17:53:26.839863Z,18.154
/data/upload/1/d619bc08-photo-1613031166271-9d9511ae8b76.jpg,832,Colorful,"{""choices"": [""Orange"", ""Red""]}",Shallow (less in focus),Centered,Event,1,420,2022-01-10T15:13:33.512235Z,2022-01-10T15:13:33.512283Z,31.74
/data/upload/1/fa366571-photo-1612981828955-86db1f55130b.jpg,831,Black and White,"{""choices"": [""Black"", ""White""]}",Shallow (less in focus),Centered,Commercial,1,265,2022-01-02T14:29:14.806813Z,2022-01-02T14:29:14.806836Z,54.087
/data/upload/1/0ebf5375-photo-1612959634303-4e757af452eb.jpg,830,Colorful,Green,Shallow (less in focus),Undefined,Landscape,1,369,2022-01-10T11:15:02.507355Z,2022-01-10T11:15:02.507375Z,2189.448
/data/upload/1/857c069e-photo-1612911773893-e22e91043491.jpg,829,Colorful,White,Shallow (less in focus),Centered,Commercial,1,459,2022-01-11T18:50:15.040920Z,2022-01-11T18:50:15.040984Z,2760.316
/data/upload/1/81e865de-photo-1612795298862-bd268ece1c7c.jpg,828,Black and White,"{""choices"": [""Black"", ""Gray"", ""White""]}",Deep (more in focus),Rule of Thirds,Wildlife,1,975,2022-01-16T17:21:19.540456Z,2022-01-16T17:21:19.540481Z,20.114
/data/upload/1/29e5adfa-photo-1612694875299-4c379cb55ae2.jpg,827,Colorful,"{""choices"": [""Brown"", ""White""]}",Shallow (less in focus),Centered,Portrait,1,358,2022-01-10T09:58:13.703805Z,2022-01-10T09:58:13.703828Z,104.211
/data/upload/1/b7713ac7-photo-1612430224693-5b3773bc4783.jpg,826,Colorful,"{""choices"": [""Green"", ""Pink""]}",Shallow (less in focus),Leading Lines,Flora,1,1010,2022-01-16T17:47:22.049922Z,2022-01-16T17:47:22.049972Z,22.027
/data/upload/1/27056df2-photo-1612149413116-2ebde8ebb54e.jpg,825,Colorful,"{""choices"": [""Brown"", ""Green""]}",Shallow (less in focus),Undefined,Wildlife,1,287,2022-01-02T14:50:22.294713Z,2022-01-02T14:50:22.294736Z,68.995
/data/upload/1/bb16d3a4-photo-1611773000815-5643a536517b.jpg,824,Colorful,"{""choices"": [""Brown"", ""White""]}",Deep (more in focus),Undefined,Landscape,1,1018,2022-01-16T17:53:07.794804Z,2022-01-16T17:53:07.794896Z,22.275
/data/upload/1/b8194bf1-photo-1611734868202-c2d0dfbb20fc.jpg,823,Colorful,"{""choices"": [""Brown"", ""Green"", ""White""]}",Deep (more in focus),Centered,Street,1,848,2022-01-16T12:17:50.247554Z,2022-01-16T12:17:50.247578Z,43.949
/data/upload/1/e49b5a53-photo-1611681210234-083c16b9afa1.jpg,822,Colorful,"{""choices"": [""Green"", ""Violet""]}",Shallow (less in focus),"{""choices"": [""Centered"", ""Filling the Frame""]}",Wildlife,1,867,2022-01-16T15:10:46.908317Z,2022-01-16T15:10:46.908337Z,36.015
/data/upload/1/575b9fb4-photo-1611653355266-810757871cfb.jpg,821,Colorful,"{""choices"": [""Black"", ""Brown"", ""Gray""]}",Shallow (less in focus),Centered,"{""choices"": [""Commercial"", ""Food""]}",1,860,2022-01-16T15:01:30.383698Z,2022-01-16T15:01:30.383724Z,9342.036
/data/upload/1/0f859bf3-photo-1611642327251-e2ca525eb73e.jpg,820,Colorful,"{""choices"": [""Black"", ""Yellow""]}",Shallow (less in focus),Undefined,Landscape,1,276,2022-01-02T14:39:59.371447Z,2022-01-02T14:39:59.371470Z,41.005
/data/upload/1/35b28b5e-photo-1611588015459-d3afa73e6ef1.jpg,819,Colorful,"{""choices"": [""Green"", ""White""]}",Shallow (less in focus),Undefined,Flora,1,442,2022-01-11T09:00:35.154250Z,2022-01-11T09:00:35.154314Z,31.248
/data/upload/1/615fa05d-photo-1611577231236-6bb490e73785.jpg,818,Colorful,Human Skin,Shallow (less in focus),Centered,Portrait,1,826,2022-01-16T11:53:07.463642Z,2022-01-16T11:53:07.463664Z,19.075
/data/upload/1/968ea1b2-photo-1611567158799-c5f8a05e0678.jpg,817,Colorful,"{""choices"": [""Blue"", ""Gray""]}",Deep (more in focus),Undefined,"{""choices"": [""Landscape"", ""Wildlife""]}",1,756,2022-01-15T18:21:52.346160Z,2022-01-15T18:21:52.346224Z,100.477
/data/upload/1/256b3128-photo-1611554236887-cd175449f3c4.jpg,816,Colorful,Gray,Shallow (less in focus),Centered,Wildlife,1,376,2022-01-10T11:32:31.493287Z,2022-01-10T11:32:31.493310Z,63.02
/data/upload/1/6c4857cb-photo-1611531796825-030420f7ace6.jpg,815,Colorful,"{""choices"": [""Gray"", ""Orange""]}",Shallow (less in focus),Rule of Thirds,Landscape,1,614,2022-01-13T12:13:04.980754Z,2022-01-13T12:13:04.980804Z,33.737
/data/upload/1/8e1fe370-photo-1611501688528-a76c1ce69a7d.jpg,814,Colorful,Gray,Deep (more in focus),Centered,Architectural,1,546,2022-01-13T09:28:34.553451Z,2022-01-13T09:28:34.553474Z,63.113
/data/upload/1/fc4d7982-photo-1611500611179-d2d69914c3ee.jpg,813,Black and White,"{""choices"": [""Black"", ""Gray"", ""White""]}",Shallow (less in focus),Centered,Other,1,993,2022-01-16T17:34:28.102074Z,2022-01-16T17:34:28.102097Z,20.102
/data/upload/1/ccc239f5-photo-1611492711543-b40876ecbd60.jpg,812,Black and White,White,Shallow (less in focus),Undefined,Landscape,1,238,2021-12-26T20:12:48.572367Z,2021-12-26T20:12:48.572413Z,53.135
/data/upload/1/f5f9f2be-photo-1611480455812-5fbbd5d8fb6b.jpg,811,Colorful,Orange,Deep (more in focus),Rule of Thirds,Landscape,1,753,2022-01-15T18:18:30.869675Z,2022-01-15T18:18:30.869696Z,207.219
